airline,airline_id,source_airport_id,source_airport,destination_airport_id,destination_airport,stops,equipment
HV,5039,580,TFS,1056,AMS,0,73W 73H
HV,5039,1054,TFS,1056,LPA,0,73H
HV,5039,591,TLN,1438,RTM,0,73W 73H
HV,5039,580,TLV,1590,AMS,0,73H
HV,5039,580,TRN,1526,AMS,0,73H 73W
HV,5039,585,TXL,351,EIN,0,73W
HV,5039,580,VCE,1551,AMS,0,73H 73W
HV,5039,585,VCE,1551,EIN,0,73W
HV,5039,591,VIE,1613,RTM,0,73W
HV,5039,580,VLC,1246,AMS,0,73H 73W
HV,5039,585,VLC,1246,EIN,0,73H 73W
HV,5039,591,VLC,1246,RTM,0,73H 73W
HV,5039,580,VOL,1448,AMS,0,73H
HV,5039,580,VRN,1550,AMS,0,73H
HV,5039,580,ZTH,1488,AMS,0,73H
HW,2748,4239,YEV,54,YGH,0,DHT
HW,2748,54,YGH,4239,YEV,0,DHT
HW,2748,155,YGH,4239,YVQ,0,DHT
HW,2748,4239,YVQ,155,YGH,0,DHT
HW,2748,4238,YVQ,155,ZFN,0,DHT
HW,2748,196,YWJ,4237,YZF,0,DHT
HW,2748,4238,YWJ,4237,ZFN,0,DHT
HW,2748,4237,YZF,196,YWJ,0,DHT
HW,2748,155,ZFN,4238,YVQ,0,DHT
HW,2748,4237,ZFN,4238,YWJ,0,DHT
HX,2773,3077,BKK,3885,HKG,0,333 332
HX,2773,3077,CKG,3393,HKG,0,320
HX,2773,3077,CTU,3395,HKG,0,332
HX,2773,3077,DPS,3940,HKG,0,333 332
HX,2773,3077,FOC,3385,HKG,0,320 332
HX,2773,3077,HAK,4120,HKG,0,320
HX,2773,3077,HAN,3199,HKG,0,320
HX,2773,3077,HGH,3386,HKG,0,320 332
HX,2773,3885,HKG,3077,BKK,0,332 333
HX,2773,3393,HKG,3077,CKG,0,320
HX,2773,3395,HKG,3077,CTU,0,332
HX,2773,3940,HKG,3077,DPS,0,332 333
HX,2773,3385,HKG,3077,FOC,0,332 320
HX,2773,4120,HKG,3077,HAK,0,320
HX,2773,3199,HKG,3077,HAN,0,320
HX,2773,3386,HKG,3077,HGH,0,332 320
HX,2773,2307,HKG,3077,KOJ,0,320
HX,2773,3394,HKG,3077,KWE,0,320
HX,2773,3372,HKG,3077,KWL,0,320
HX,2773,3388,HKG,3077,NKG,0,332
HX,2773,3373,HKG,3077,NNG,0,320
HX,2773,2384,HKG,3077,OKA,0,332 333
HX,2773,3364,HKG,3077,PEK,0,333 332 320
HX,2773,3406,HKG,3077,PVG,0,332 333 738
HX,2773,3205,HKG,3077,SGN,0,320
HX,2773,3391,HKG,3077,SHA,0,333
HX,2773,4030,HKG,3077,SYX,0,320
HX,2773,2276,HKG,3077,TPE,0,333 332
HX,2773,3368,HKG,3077,TSN,0,320
HX,2773,3369,HKG,3077,TYN,0,320
HX,2773,3383,HKG,3077,XMN,0,320
HX,2773,4149,HKG,3077,XUZ,0,320
HX,2773,3077,HRB,3400,HKG,0,320
HX,2773,3077,KOJ,2307,HKG,0,320
HX,2773,3077,KWE,3394,HKG,0,320
HX,2773,3077,KWL,3372,HKG,0,320
HX,2773,3077,NKG,3388,HKG,0,332
HX,2773,3077,NNG,3373,HKG,0,320
HX,2773,3077,OKA,2384,HKG,0,332 333
HX,2773,3077,PEK,3364,HKG,0,320 332 333
HX,2773,3077,PVG,3406,HKG,0,332 333 738
HX,2773,3077,SGN,3205,HKG,0,320
HX,2773,3077,SHA,3391,HKG,0,333
HX,2773,3077,SYX,4030,HKG,0,320
HX,2773,3077,TPE,2276,HKG,0,333 332
HX,2773,3077,TSN,3368,HKG,0,320
HX,2773,3077,TYN,3369,HKG,0,320
HX,2773,3077,XMN,3383,HKG,0,320
HX,2773,3077,XUZ,4149,HKG,0,320
HY,5281,2983,AER,2965,TAS,0,767
HY,5281,2983,ALA,2908,TAS,0,320
HY,5281,2983,ATQ,3081,TAS,0,320
HY,5281,4029,AZN,6148,DME,0,757
HY,5281,2948,AZN,6148,LED,0,757
HY,5281,2983,AZN,6148,TAS,0,757
HY,5281,4029,BHK,2980,DME,0,320 757
HY,5281,2948,BHK,2980,LED,0,757
HY,5281,2983,BHK,2980,TAS,0,I14 320 757
HY,5281,2983,BKK,3885,TAS,0,764 763
HY,5281,2983,CDG,1382,TAS,0,767
HY,5281,6152,CDG,1382,UGC,0,764
HY,5281,2983,DEL,3093,TAS,0,763 764
HY,5281,6148,DME,4029,AZN,0,757
HY,5281,2980,DME,4029,BHK,0,320 757
HY,5281,6149,DME,4029,FEG,0,320
HY,5281,6153,DME,4029,KSQ,0,320
HY,5281,6151,DME,4029,NCU,0,320
HY,5281,6150,DME,4029,NMA,0,752 320
HY,5281,6485,DME,4029,NVI,0,320
HY,5281,2981,DME,4029,SKD,0,757 320
HY,5281,2983,DME,4029,TAS,0,764 767
HY,5281,6154,DME,4029,TMJ,0,757
HY,5281,6152,DME,4029,UGC,0,763 320
HY,5281,2983,DXB,2188,TAS,0,763
HY,5281,2983,FCO,1555,TAS,0,764
HY,5281,4029,FEG,6149,DME,0,320
HY,5281,2990,FEG,6149,KZN,0,320
HY,5281,2948,FEG,6149,LED,0,757
HY,5281,2983,FEG,6149,TAS,0,757 320
HY,5281,2983,FRA,340,TAS,0,763 764 752
HY,5281,2983,FRU,2912,TAS,0,320
HY,5281,2983,GYD,2922,TAS,0,320
HY,5281,2983,ICN,3930,TAS,0,764 767
HY,5281,2983,IST,1701,TAS,0,767
HY,5281,3953,JFK,3797,RIX,0,763 764
HY,5281,2983,KBP,2939,TAS,0,763 764
HY,5281,2983,KGD,2952,TAS,0,752
HY,5281,2983,KJA,4374,TAS,0,320
HY,5281,2983,KRR,2960,TAS,0,320
HY,5281,4029,KSQ,6153,DME,0,320
HY,5281,2948,KSQ,6153,LED,0,320
HY,5281,2983,KSQ,6153,TAS,0,I14 320
HY,5281,2983,KUF,2993,TAS,0,320
HY,5281,3316,KUL,3304,SIN,0,764
HY,5281,2983,KUL,3304,TAS,0,764
HY,5281,6149,KZN,2990,FEG,0,320
HY,5281,2981,KZN,2990,SKD,0,320
HY,5281,2983,KZN,2990,TAS,0,320
HY,5281,6148,LED,2948,AZN,0,757
HY,5281,2980,LED,2948,BHK,0,757
HY,5281,6149,LED,2948,FEG,0,757
HY,5281,6153,LED,2948,KSQ,0,320
HY,5281,6150,LED,2948,NMA,0,752
HY,5281,6485,LED,2948,NVI,0,320
HY,5281,2981,LED,2948,SKD,0,757 320
HY,5281,2983,LED,2948,TAS,0,764 320
HY,5281,6152,LED,2948,UGC,0,320
HY,5281,2983,LHR,507,TAS,0,757
HY,5281,2983,MRV,2962,TAS,0,320
HY,5281,6152,MXP,1524,UGC,0,764
HY,5281,4029,NCU,6151,DME,0,320
HY,5281,2983,NCU,6151,TAS,0,I14 320
HY,5281,4029,NMA,6150,DME,0,752 320
HY,5281,2948,NMA,6150,LED,0,752
HY,5281,4078,NMA,6150,OVB,0,320
HY,5281,2975,NMA,6150,SVX,0,320
HY,5281,2983,NMA,6150,TAS,0,752 320
HY,5281,2983,NRT,2279,TAS,0,764
HY,5281,4029,NVI,6485,DME,0,320
HY,5281,2948,NVI,6485,LED,0,320
HY,5281,2983,NVI,6485,TAS,0,I14 320
HY,5281,6150,OVB,4078,NMA,0,320
HY,5281,2983,OVB,4078,TAS,0,320
HY,5281,2983,PEK,3364,TAS,0,764 767
HY,5281,3797,RIX,3953,JFK,0,763 764
HY,5281,2983,RIX,3953,TAS,0,764 763
HY,5281,2983,ROV,2964,TAS,0,320
HY,5281,2983,SHJ,2191,TAS,0,763
HY,5281,3304,SIN,3316,KUL,0,764
HY,5281,2983,SIN,3316,TAS,0,764
HY,5281,4029,SKD,2981,DME,0,757 320
HY,5281,2990,SKD,2981,KZN,0,320
HY,5281,2948,SKD,2981,LED,0,757 320
HY,5281,2983,SKD,2981,TAS,0,757 320
HY,5281,6150,SVX,2975,NMA,0,320
HY,5281,2983,SVX,2975,TAS,0,757
HY,5281,2965,TAS,2983,AER,0,767
HY,5281,2908,TAS,2983,ALA,0,320
HY,5281,3081,TAS,2983,ATQ,0,320
HY,5281,6148,TAS,2983,AZN,0,757
HY,5281,2980,TAS,2983,BHK,0,I14 320 757
HY,5281,3885,TAS,2983,BKK,0,764 763
HY,5281,1382,TAS,2983,CDG,0,767 764
HY,5281,3093,TAS,2983,DEL,0,763 764
HY,5281,4029,TAS,2983,DME,0,764 767
HY,5281,2188,TAS,2983,DXB,0,763
HY,5281,1555,TAS,2983,FCO,0,764
HY,5281,6149,TAS,2983,FEG,0,320 757
HY,5281,340,TAS,2983,FRA,0,763 764 752
HY,5281,2912,TAS,2983,FRU,0,320
HY,5281,2922,TAS,2983,GYD,0,320
HY,5281,3930,TAS,2983,ICN,0,764 767
HY,5281,1701,TAS,2983,IST,0,767
HY,5281,2939,TAS,2983,KBP,0,763
HY,5281,2952,TAS,2983,KGD,0,752
HY,5281,4374,TAS,2983,KJA,0,320
HY,5281,2960,TAS,2983,KRR,0,320
HY,5281,6153,TAS,2983,KSQ,0,I14 320
HY,5281,2993,TAS,2983,KUF,0,320
HY,5281,3304,TAS,2983,KUL,0,764
HY,5281,2990,TAS,2983,KZN,0,320
HY,5281,2948,TAS,2983,LED,0,764 320
HY,5281,507,TAS,2983,LHR,0,757
HY,5281,2962,TAS,2983,MRV,0,320
HY,5281,1524,TAS,2983,MXP,0,764
HY,5281,6151,TAS,2983,NCU,0,320 I14
HY,5281,6150,TAS,2983,NMA,0,752 320
HY,5281,2279,TAS,2983,NRT,0,764
HY,5281,6485,TAS,2983,NVI,0,I14 320
HY,5281,4078,TAS,2983,OVB,0,320
HY,5281,3364,TAS,2983,PEK,0,764 767
HY,5281,1587,TAS,2983,PRG,0,319
HY,5281,3953,TAS,2983,RIX,0,763 764
HY,5281,2964,TAS,2983,ROV,0,320
HY,5281,2191,TAS,2983,SHJ,0,763
HY,5281,3316,TAS,2983,SIN,0,764
HY,5281,2981,TAS,2983,SKD,0,757 320
HY,5281,2975,TAS,2983,SVX,0,757
HY,5281,4111,TAS,2983,TJM,0,752
HY,5281,1590,TAS,2983,TLV,0,764
HY,5281,6154,TAS,2983,TMJ,0,I14 757
HY,5281,2910,TAS,2983,TSE,0,320
HY,5281,2992,TAS,2983,UFA,0,320
HY,5281,6152,TAS,2983,UGC,0,320 I14 763
HY,5281,3399,TAS,2983,URC,0,764
HY,5281,2967,TAS,2983,VOG,0,320
HY,5281,2983,TJM,4111,TAS,0,752
HY,5281,2983,TLV,1590,TAS,0,764
HY,5281,4029,TMJ,6154,DME,0,757
HY,5281,2983,TMJ,6154,TAS,0,I14 757
HY,5281,2983,TSE,2910,TAS,0,320
HY,5281,2983,UFA,2992,TAS,0,320
HY,5281,2980,UGC,6152,BHK,0,320
HY,5281,4029,UGC,6152,DME,0,763 320
HY,5281,2948,UGC,6152,LED,0,320
HY,5281,2983,UGC,6152,TAS,0,I14 320 763 764
HY,5281,2967,UGC,6152,VOG,0,320
HY,5281,2983,URC,3399,TAS,0,764
HY,5281,2983,VOG,2967,TAS,0,320
HY,5281,6152,VOG,2967,UGC,0,320
HZ,4808,2933,BVV,7478,UUS,0,DH8
HZ,4808,2933,CTS,2287,UUS,0,737
HZ,4808,2933,DEE,8782,UUS,0,DH8
HZ,4808,2933,EKS,\N,UUS,0,DH8
HZ,4808,2927,HRB,3400,KHV,0,319
HZ,4808,2933,ICN,3930,UUS,0,737
HZ,4808,3400,KHV,2927,HRB,0,319 737
HZ,4808,2933,KHV,2927,UUS,0,737
HZ,4808,2933,NRT,2279,UUS,0,737
HZ,4808,2933,OHH,7479,UUS,0,DH8
HZ,4808,7478,UUS,2933,BVV,0,DH8
HZ,4808,2287,UUS,2933,CTS,0,737
HZ,4808,8782,UUS,2933,DEE,0,DH8
HZ,4808,\N,UUS,2933,EKS,0,DH8
HZ,4808,3400,UUS,2933,HRB,0,737
HZ,4808,2279,UUS,2933,NRT,0,737
HZ,4808,7479,UUS,2933,OHH,0,DH8
I4,19944,3808,KLW,7205,KTN,0,CNA
I4,19944,7205,KTN,3808,KLW,0,CNA
I6,10955,2206,BHV,5939,KHI,0,733
I6,10955,2207,BHV,5939,LHE,0,733
I6,10955,2206,ISB,2223,KHI,0,733
I6,10955,2221,ISB,2223,UET,0,733
I6,10955,5939,KHI,2206,BHV,0,733
I6,10955,2223,KHI,2206,ISB,0,733
I6,10955,2207,KHI,2206,LHE,0,733
I6,10955,2202,KHI,2206,LYP,0,733
I6,10955,2214,KHI,2206,MUX,0,733
I6,10955,2219,KHI,2206,PEW,0,733
I6,10955,2221,KHI,2206,UET,0,733
I6,10955,5939,LHE,2207,BHV,0,733
I6,10955,2206,LHE,2207,KHI,0,733
I6,10955,2221,LHE,2207,UET,0,733
I6,10955,2206,LYP,2202,KHI,0,733
I6,10955,2206,MUX,2214,KHI,0,733
I6,10955,2206,PEW,2219,KHI,0,733
I6,10955,2223,UET,2221,ISB,0,733
I6,10955,2206,UET,2221,KHI,0,733
I6,10955,2207,UET,2221,LHE,0,733
I8,18828,6141,DME,4029,IJK,0,YK2
I8,18828,6146,DME,4029,KRO,0,YK2
I8,18828,4029,IJK,6141,DME,0,YK2
I8,18828,2948,IJK,6141,LED,0,YK2
I8,18828,2975,IJK,6141,SVX,0,AN4
I8,18828,4029,KRO,6146,DME,0,YK2
I8,18828,6141,LED,2948,IJK,0,YK2
I8,18828,6141,SVX,2975,IJK,0,AN4
I9,116,1524,FOR,2559,MXP,0,767
I9,116,1561,LIN,1529,NAP,0,M80 737
I9,116,2559,MXP,1524,FOR,0,767
I9,116,1529,NAP,1561,LIN,0,737 M80
IB,2822,1218,AAL,628,BCN,0,320
IB,2822,507,ABZ,532,LHR,0,320 319
IB,2822,1229,ACC,248,MAD,0,319
IB,2822,1218,ACE,1055,BCN,0,320
IB,2822,1216,ACE,1055,BIO,0,320
IB,2822,502,ACE,1055,LGW,0,320
IB,2822,1229,ACE,1055,MAD,0,32S
IB,2822,580,AGP,1230,AMS,0,320
IB,2822,1218,AGP,1230,BCN,0,320
IB,2822,1216,AGP,1230,BIO,0,320
IB,2822,302,AGP,1230,BRU,0,320
IB,2822,1074,AGP,1230,CMN,0,AT7
IB,2822,609,AGP,1230,CPH,0,320
IB,2822,488,AGP,1230,CWL,0,320
IB,2822,4029,AGP,1230,DME,0,320
IB,2822,1555,AGP,1230,FCO,0,320
IB,2822,352,AGP,1230,HAJ,0,320
IB,2822,342,AGP,1230,HAM,0,320
IB,2822,503,AGP,1230,LCY,0,E90
IB,2822,502,AGP,1230,LGW,0,319 734 320
IB,2822,1054,AGP,1230,LPA,0,320
IB,2822,1335,AGP,1230,LYS,0,320
IB,2822,1229,AGP,1230,MAD,0,32S
IB,2822,1058,AGP,1230,MLN,0,AT7
IB,2822,346,AGP,1230,MUC,0,320
IB,2822,1418,AGP,1230,NTE,0,320
IB,2822,1386,AGP,1230,ORY,0,320
IB,2822,1214,AGP,1230,OVD,0,320
IB,2822,3998,AGP,1230,PMI,0,320
IB,2822,1243,AGP,1230,SCQ,0,320
IB,2822,1057,AGP,1230,TFN,0,320
IB,2822,1273,AGP,1230,TLS,0,320
IB,2822,1246,AGP,1230,VLC,0,AT7
IB,2822,580,ALC,1212,AMS,0,320
IB,2822,1218,ALC,1212,BCN,0,320
IB,2822,1216,ALC,1212,BIO,0,CR9 CR2
IB,2822,302,ALC,1212,BRU,0,320
IB,2822,609,ALC,1212,CPH,0,320
IB,2822,488,ALC,1212,CWL,0,320
IB,2822,4029,ALC,1212,DME,0,320
IB,2822,1555,ALC,1212,FCO,0,320
IB,2822,1225,ALC,1212,IBZ,0,CR9 AT7 CR2
IB,2822,502,ALC,1212,LGW,0,319 734
IB,2822,1054,ALC,1212,LPA,0,CR9
IB,2822,1229,ALC,1212,MAD,0,32S
IB,2822,231,ALC,1212,ORN,0,320
IB,2822,1386,ALC,1212,ORY,0,320
IB,2822,3998,ALC,1212,PMI,0,320
IB,2822,1218,ALG,210,BCN,0,320
IB,2822,1229,ALG,210,MAD,0,319
IB,2822,1218,AMM,2170,BCN,0,320
IB,2822,1229,AMM,2170,MAD,0,319 320
IB,2822,1230,AMS,580,AGP,0,320
IB,2822,1212,AMS,580,ALC,0,320
IB,2822,1218,AMS,580,BCN,0,320
IB,2822,1216,AMS,580,BIO,0,320
IB,2822,1225,AMS,580,IBZ,0,320
IB,2822,3998,AMS,580,PMI,0,320
IB,2822,1253,AMS,580,SVQ,0,320
IB,2822,1246,AMS,580,VLC,0,320
IB,2822,502,ANU,2874,LGW,0,777
IB,2822,1760,ANU,2874,PUJ,0,777
IB,2822,2891,ANU,2874,SKB,0,777
IB,2822,2901,ANU,2874,TAB,0,777
IB,2822,2789,AQP,2802,LIM,0,319
IB,2822,1218,ARN,737,BCN,0,320
IB,2822,507,ARN,737,LHR,0,320 321 319
IB,2822,1229,ARN,737,MAD,0,32S
IB,2822,1218,ATH,3941,BCN,0,320
IB,2822,507,ATL,3682,LHR,0,777
IB,2822,3576,ATL,3682,MIA,0,738
IB,2822,3830,ATL,3682,ORD,0,E75
IB,2822,507,AUH,2179,LHR,0,777
IB,2822,2194,AUH,2179,MCT,0,777
IB,2822,507,AUS,3673,LHR,0,788
IB,2822,11051,BAH,2057,DOH,0,777
IB,2822,507,BAH,2057,LHR,0,777
IB,2822,628,BCN,1218,AAL,0,320
IB,2822,1055,BCN,1218,ACE,0,320
IB,2822,1230,BCN,1218,AGP,0,320
IB,2822,1212,BCN,1218,ALC,0,320
IB,2822,210,BCN,1218,ALG,0,320
IB,2822,2170,BCN,1218,AMM,0,320
IB,2822,580,BCN,1218,AMS,0,320
IB,2822,737,BCN,1218,ARN,0,320
IB,2822,3941,BCN,1218,ATH,0,320
IB,2822,1403,BCN,1218,BES,0,320
IB,2822,636,BCN,1218,BGO,0,320
IB,2822,1216,BCN,1218,BIO,0,320
IB,2822,1050,BCN,1218,BJL,0,320
IB,2822,1538,BCN,1218,BLQ,0,320
IB,2822,1264,BCN,1218,BOD,0,320
IB,2822,1501,BCN,1218,BRI,0,320
IB,2822,302,BCN,1218,BRU,0,320
IB,2822,1382,BCN,1218,CDG,0,320
IB,2822,1074,BCN,1218,CMN,0,73G 320 738
IB,2822,609,BCN,1218,CPH,0,320
IB,2822,1509,BCN,1218,CTA,0,320
IB,2822,488,BCN,1218,CWL,0,320
IB,2822,1200,BCN,1218,DBV,0,320
IB,2822,1084,BCN,1218,DKR,0,320
IB,2822,4029,BCN,1218,DME,0,320
IB,2822,338,BCN,1218,DRS,0,320
IB,2822,373,BCN,1218,DTM,0,320
IB,2822,345,BCN,1218,DUS,0,320 738 321
IB,2822,1242,BCN,1218,EAS,0,320 319
IB,2822,535,BCN,1218,EDI,0,320
IB,2822,1555,BCN,1218,FCO,0,320
IB,2822,1066,BCN,1218,FEZ,0,320
IB,2822,1563,BCN,1218,FLR,0,320
IB,2822,340,BCN,1218,FRA,0,320
IB,2822,1051,BCN,1218,FUE,0,320
IB,2822,1528,BCN,1218,GOA,0,320
IB,2822,687,BCN,1218,GOT,0,320
IB,2822,1223,BCN,1218,GRX,0,320
IB,2822,352,BCN,1218,HAJ,0,320
IB,2822,342,BCN,1218,HAM,0,320
IB,2822,421,BCN,1218,HEL,0,321 320
IB,2822,1225,BCN,1218,IBZ,0,320
IB,2822,2944,BCN,1218,IEV,0,320
IB,2822,3797,BCN,1218,JFK,0,763
IB,2822,2939,BCN,1218,KBP,0,737
IB,2822,1220,BCN,1218,LCG,0,320
IB,2822,2948,BCN,1218,LED,0,320
IB,2822,1213,BCN,1218,LEI,0,320
IB,2822,348,BCN,1218,LEJ,0,319 320
IB,2822,6756,BCN,1218,LEN,0,CR2
IB,2822,502,BCN,1218,LGW,0,320 319 734
IB,2822,507,BCN,1218,LHR,0,320 319 321
IB,2822,1399,BCN,1218,LIL,0,320
IB,2822,1638,BCN,1218,LIS,0,320
IB,2822,1054,BCN,1218,LPA,0,320
IB,2822,629,BCN,1218,LUX,0,320
IB,2822,1335,BCN,1218,LYS,0,320
IB,2822,1229,BCN,1218,MAD,0,321 319 320
IB,2822,1231,BCN,1218,MAH,0,320
IB,2822,3576,BCN,1218,MIA,0,763
IB,2822,1606,BCN,1218,MLA,0,320
IB,2822,1353,BCN,1218,MRS,0,320
IB,2822,346,BCN,1218,MUC,0,320
IB,2822,1524,BCN,1218,MXP,0,320
IB,2822,1561,BCN,1218,NAP,0,320
IB,2822,1354,BCN,1218,NCE,0,320
IB,2822,5673,BCN,1218,NDR,0,320
IB,2822,1418,BCN,1218,NTE,0,320
IB,2822,347,BCN,1218,NUE,0,320
IB,2822,1636,BCN,1218,OPO,0,320
IB,2822,231,BCN,1218,ORN,0,320
IB,2822,1386,BCN,1218,ORY,0,320
IB,2822,644,BCN,1218,OSL,0,320
IB,2822,1657,BCN,1218,OTP,0,320
IB,2822,1214,BCN,1218,OVD,0,320
IB,2822,3998,BCN,1218,PMI,0,320
IB,2822,1512,BCN,1218,PMO,0,320
IB,2822,1587,BCN,1218,PRG,0,320 319
IB,2822,1562,BCN,1218,PSA,0,320
IB,2822,1075,BCN,1218,RAK,0,320
IB,2822,6757,BCN,1218,RGS,0,CR2
IB,2822,1415,BCN,1218,RNS,0,320
IB,2822,1243,BCN,1218,SCQ,0,320
IB,2822,1251,BCN,1218,SDR,0,320
IB,2822,1238,BCN,1218,SLM,0,CR2
IB,2822,350,BCN,1218,STR,0,320
IB,2822,666,BCN,1218,SVG,0,320
IB,2822,1253,BCN,1218,SVQ,0,320
IB,2822,1057,BCN,1218,TFN,0,320
IB,2822,1056,BCN,1218,TFS,0,320
IB,2822,1273,BCN,1218,TLS,0,320
IB,2822,1590,BCN,1218,TLV,0,763 320 744 739
IB,2822,1080,BCN,1218,TNG,0,320 73G
IB,2822,1526,BCN,1218,TRN,0,320
IB,2822,351,BCN,1218,TXL,0,320 738 321
IB,2822,1551,BCN,1218,VCE,0,320
IB,2822,1250,BCN,1218,VGO,0,320
IB,2822,1613,BCN,1218,VIE,0,320 321
IB,2822,1247,BCN,1218,VLL,0,CR2
IB,2822,679,BCN,1218,WAW,0,320
IB,2822,1226,BCN,1218,XRY,0,320
IB,2822,1208,BCN,1218,ZAG,0,320
IB,2822,1678,BCN,1218,ZRH,0,320
IB,2822,502,BDA,4069,LGW,0,777
IB,2822,1218,BES,1403,BCN,0,320
IB,2822,502,BGI,2875,LGW,0,777
IB,2822,1218,BGO,636,BCN,0,320
IB,2822,507,BHD,467,LHR,0,319
IB,2822,1055,BIO,1216,ACE,0,320
IB,2822,1230,BIO,1216,AGP,0,320
IB,2822,1212,BIO,1216,ALC,0,CR9 CR2
IB,2822,580,BIO,1216,AMS,0,320
IB,2822,1218,BIO,1216,BCN,0,320
IB,2822,1051,BIO,1216,FUE,0,320
IB,2822,1225,BIO,1216,IBZ,0,320
IB,2822,1220,BIO,1216,LCG,0,320
IB,2822,507,BIO,1216,LHR,0,320
IB,2822,1054,BIO,1216,LPA,0,320
IB,2822,1229,BIO,1216,MAD,0,321 319 320
IB,2822,1524,BIO,1216,MXP,0,320
IB,2822,1386,BIO,1216,ORY,0,320
IB,2822,3998,BIO,1216,PMI,0,320 CR9
IB,2822,1243,BIO,1216,SCQ,0,CR9
IB,2822,1253,BIO,1216,SVQ,0,320
IB,2822,1057,BIO,1216,TFN,0,320
IB,2822,351,BIO,1216,TXL,0,320
IB,2822,1250,BIO,1216,VGO,0,CR9
IB,2822,1246,BIO,1216,VLC,0,CR2 CR9 AT7
IB,2822,1218,BJL,1050,BCN,0,320
IB,2822,507,BKK,3885,LHR,0,777
IB,2822,1218,BLQ,1538,BCN,0,320
IB,2822,1229,BLQ,1538,MAD,0,CRK
IB,2822,1386,BLQ,1538,ORY,0,320
IB,2822,1218,BOD,1264,BCN,0,320
IB,2822,1229,BOD,1264,MAD,0,CRK CR9
IB,2822,3998,BOD,1264,PMI,0,320
IB,2822,1229,BOG,2709,MAD,0,345 346
IB,2822,507,BOS,3448,LHR,0,777 744
IB,2822,1229,BOS,3448,MAD,0,333
IB,2822,1218,BRI,1501,BCN,0,320
IB,2822,1563,BRI,1501,FLR,0,320
IB,2822,1230,BRU,302,AGP,0,320
IB,2822,1212,BRU,302,ALC,0,320
IB,2822,1218,BRU,302,BCN,0,320
IB,2822,1555,BRU,302,FCO,0,320
IB,2822,1225,BRU,302,IBZ,0,320
IB,2822,1638,BRU,302,LIS,0,320
IB,2822,1229,BRU,302,MAD,0,321 320
IB,2822,1636,BRU,302,OPO,0,320
IB,2822,3998,BRU,302,PMI,0,320
IB,2822,1243,BRU,302,SCQ,0,320
IB,2822,1551,BRU,302,VCE,0,320
IB,2822,1246,BRU,302,VLC,0,320
IB,2822,507,BUD,1489,LHR,0,320
IB,2822,507,BWI,3849,LHR,0,767
IB,2822,1563,CAG,1519,FLR,0,320
IB,2822,1229,CCS,2851,MAD,0,333
IB,2822,1218,CDG,1382,BCN,0,320
IB,2822,3670,CDG,1382,DFW,0,763 777
IB,2822,3797,CDG,1382,JFK,0,763 757
IB,2822,3576,CDG,1382,MIA,0,763
IB,2822,3830,CDG,1382,ORD,0,763
IB,2822,1214,CDG,1382,OVD,0,320
IB,2822,1243,CDG,1382,SCQ,0,320
IB,2822,2709,CLO,2715,BOG,0,320
IB,2822,1230,CMN,1074,AGP,0,AT7
IB,2822,1218,CMN,1074,BCN,0,73G 738 320
IB,2822,1229,CMN,1074,MAD,0,320 319
IB,2822,1246,CMN,1074,VLC,0,AT7
IB,2822,1230,CPH,609,AGP,0,320
IB,2822,1212,CPH,609,ALC,0,320
IB,2822,1218,CPH,609,BCN,0,320
IB,2822,1563,CPH,609,FLR,0,320
IB,2822,1229,CPH,609,MAD,0,32S
IB,2822,507,CPT,797,LHR,0,744
IB,2822,1218,CTA,1509,BCN,0,320
IB,2822,1555,CTA,1509,FCO,0,320
IB,2822,1563,CTA,1509,FLR,0,320
IB,2822,2792,CUZ,2812,JUL,0,319
IB,2822,1230,CWL,488,AGP,0,320
IB,2822,1212,CWL,488,ALC,0,320
IB,2822,1218,CWL,488,BCN,0,320
IB,2822,1218,DBV,1200,BCN,0,320
IB,2822,507,DEN,3751,LHR,0,777
IB,2822,1382,DFW,3670,CDG,0,763 777
IB,2822,340,DFW,3670,FRA,0,777
IB,2822,507,DFW,3670,LHR,0,77W 744 777
IB,2822,1229,DFW,3670,MAD,0,777
IB,2822,1218,DKR,1084,BCN,0,320
IB,2822,1054,DKR,1084,LPA,0,321
IB,2822,1229,DKR,1084,MAD,0,321 319
IB,2822,1230,DME,4029,AGP,0,320
IB,2822,1212,DME,4029,ALC,0,320
IB,2822,1218,DME,4029,BCN,0,320
IB,2822,1229,DME,4029,MAD,0,319
IB,2822,3998,DME,4029,PMI,0,320
IB,2822,2057,DOH,11051,BAH,0,777
IB,2822,1218,DRS,338,BCN,0,320
IB,2822,1218,DTM,373,BCN,0,320
IB,2822,1229,DUB,599,MAD,0,32S
IB,2822,3830,DUB,599,ORD,0,763
IB,2822,1218,DUS,345,BCN,0,320 738 321
IB,2822,1229,DUS,345,MAD,0,32S
IB,2822,3830,DUS,345,ORD,0,763
IB,2822,1218,EAS,1242,BCN,0,320
IB,2822,1229,EAS,1242,MAD,0,AT7 CR2
IB,2822,1218,EDI,535,BCN,0,320
IB,2822,507,EDI,535,LHR,0,321 320
IB,2822,507,EWR,3494,LHR,0,777 788
IB,2822,1386,EWR,3494,ORY,0,752
IB,2822,1229,EZE,3988,MAD,0,346 342 345
IB,2822,1230,FCO,1555,AGP,0,320
IB,2822,1212,FCO,1555,ALC,0,320
IB,2822,1218,FCO,1555,BCN,0,320
IB,2822,302,FCO,1555,BRU,0,320
IB,2822,1509,FCO,1555,CTA,0,320
